unique_id,crop_type_cocoa,crop_type_oil,crop_type_rubber
ID_6ZH7MC,0,0,0
ID_R8NOXE,0,0,0
ID_OU8JAM,0,0,0
ID_SHX6BG,0,0,0
ID_S8C7Y9,0,0,0
ID_8Y6M3K,0,0,0
ID_UAZ478,0,0,0
ID_B7AU06,0,0,0
ID_62VOO0,0,0,0
ID_34J25I,0,0,0
ID_T6B2FD,0,0,0
ID_4XMDPH,0,0,0
ID_09SY7X,0,0,0
ID_8ZW2H7,0,0,0
ID_0WEISL,0,0,0
ID_H88C3Q,0,0,0
ID_7KU1AD,0,0,0
ID_PMRKMC,0,0,0
ID_TWWI0C,0,0,0
ID_OOHQO9,0,0,0
ID_JBDGO9,0,0,0
ID_BVOSFY,0,0,0
ID_RVYSQX,0,0,0
ID_485K1D,0,0,0
ID_W83PSG,0,0,0
ID_B0FBVD,0,0,0
ID_1XS22D,0,0,0
ID_WHTAT6,0,0,0
ID_8XH687,0,0,0
ID_WT9V8Z,0,0,0
ID_WZPLBP,0,0,0
ID_9WN0A5,0,0,0
ID_6CN0NE,0,0,0
ID_DJQ4YT,0,0,0
ID_DGY1YU,0,0,0
ID_GQDBL6,0,0,0
ID_Q9GWFL,0,0,0
ID_275JMU,0,0,0
ID_GBDLPX,0,0,0
ID_OX9KQ8,0,0,0
ID_8ZWVHX,0,0,0
ID_0Y8WKW,0,0,0
ID_QNW5Q8,0,0,0
ID_FME7DG,0,0,0
ID_SJPWJU,0,0,0
ID_0G0U1M,0,0,0
ID_LIXAJC,0,0,0
ID_1DGHWS,0,0,0
ID_H26E6I,0,0,0
ID_NIT8L1,0,0,0
ID_2IZ1AJ,0,0,0
ID_HK3SNK,0,0,0
ID_U549GR,0,0,0
ID_5E091T,0,0,0
ID_JI9NMO,0,0,0
ID_M1S8UQ,0,0,0
ID_8K3ECG,0,0,0
ID_Y886I6,0,0,0
ID_HEO0D3,0,0,0
ID_1ZHB4H,0,0,0
ID_OWEL6T,0,0,0
ID_9DM9GG,0,0,0
ID_ZZDVEC,0,0,0
ID_AOND34,0,0,0
ID_JH0PB4,0,0,0
ID_9OXXYP,0,0,0
ID_VCN71K,0,0,0
ID_3TPCBK,0,0,0
ID_0P2OAL,0,0,0
ID_0EP4V0,0,0,0
ID_C03089,0,0,0
ID_CGLNDW,0,0,0
ID_J6JCRY,0,0,0
ID_CFU86V,0,0,0
ID_3RH74E,0,0,0
ID_FGVGXB,0,0,0
ID_YWPQTW,0,0,0
ID_9LK1GO,0,0,0
ID_IRFZ46,0,0,0
ID_YDZX6N,0,0,0
ID_M59JGG,0,0,0
ID_CT90K7,0,0,0
ID_207PT6,0,0,0
ID_W0ORG8,0,0,0
ID_QSUXYO,0,0,0
ID_U606EV,0,0,0
ID_A9PY3L,0,0,0
ID_QUHECD,0,0,0
ID_YYMNV9,0,0,0
ID_U8RZHC,0,0,0
ID_7EVG9E,0,0,0
ID_BD44C5,0,0,0
ID_WO5REX,0,0,0
ID_SUSC9A,0,0,0
ID_KCWYW9,0,0,0
ID_RZQ41Q,0,0,0
ID_5YWJC0,0,0,0
ID_QI8CWO,0,0,0
ID_GGK1F6,0,0,0
ID_K82Y37,0,0,0
ID_J4UXFU,0,0,0
ID_SNRHP3,0,0,0
ID_CC9VCC,0,0,0
ID_FEFVBS,0,0,0
ID_ZGKSFK,0,0,0
ID_JILVK2,0,0,0
ID_9IIY16,0,0,0
ID_ISSXQE,0,0,0
ID_2J0ID2,0,0,0
ID_5XUAIA,0,0,0
ID_HIS863,0,0,0
ID_0V22VV,0,0,0
ID_LF29IE,0,0,0
ID_EVD6GV,0,0,0
ID_QUIVP9,0,0,0
ID_BW678C,0,0,0
ID_JHMEE9,0,0,0
ID_LP5WMR,0,0,0
ID_DAYCGV,0,0,0
ID_HGD85F,0,0,0
ID_KM68OP,0,0,0
ID_7EZW5H,0,0,0
ID_024YRL,0,0,0
ID_6A4SDT,0,0,0
ID_TVA188,0,0,0
ID_PODBY4,0,0,0
ID_IEM1AY,0,0,0
ID_BJCRMT,0,0,0
ID_O5MOPA,0,0,0
ID_5KTENI,0,0,0
ID_SZZ306,0,0,0
ID_8YRL30,0,0,0
ID_JOP6OR,0,0,0
ID_VVQYPD,0,0,0
ID_GZ5BIG,0,0,0
ID_6HWT3H,0,0,0
ID_ZA1QDN,0,0,0
ID_AFTY5X,0,0,0
ID_ZLJ7PL,0,0,0
ID_Q40U0R,0,0,0
ID_L9GEHT,0,0,0
ID_5MHOYF,0,0,0
ID_8H3XTN,0,0,0
ID_BLFQ4X,0,0,0
ID_FBP7GN,0,0,0
ID_MSDBU2,0,0,0
ID_K7VN5X,0,0,0
ID_NEVNV8,0,0,0
ID_58AMNB,0,0,0
ID_FGIJ1E,0,0,0
ID_MKISFN,0,0,0
ID_W4VOLZ,0,0,0
ID_7BTPJK,0,0,0
ID_L3WFYV,0,0,0
ID_EXUDS6,0,0,0
ID_IIGEKU,0,0,0
ID_FFLL4N,0,0,0
ID_RCNIAJ,0,0,0
ID_35U1UN,0,0,0
ID_8NWPBL,0,0,0
ID_A2WUCT,0,0,0
ID_SU8C0Z,0,0,0
ID_6VWRLE,0,0,0
ID_C5ZACO,0,0,0
ID_WD2E9U,0,0,0
ID_UYA0WZ,0,0,0
ID_LKHBKQ,0,0,0
ID_3OKADX,0,0,0
ID_4Z40YB,0,0,0
ID_H0SN2O,0,0,0
ID_UP4ZI3,0,0,0
ID_R3ABWN,0,0,0
ID_L39LS9,0,0,0
ID_AN1R38,0,0,0
ID_7H5R10,0,0,0
ID_023ECG,0,0,0
ID_YKFW0B,0,0,0
ID_9K6X8G,0,0,0
ID_JWM93N,0,0,0
ID_530U8B,0,0,0
ID_44VU73,0,0,0
ID_Y0Y8UD,0,0,0
ID_IIEUBY,0,0,0
ID_46Z3S4,0,0,0
ID_3UXPTM,0,0,0
ID_GF9DFE,0,0,0
ID_C9L39R,0,0,0
ID_W24Z8O,0,0,0
ID_SJMTHD,0,0,0
ID_Q7HOPJ,0,0,0
ID_WZ5VBN,0,0,0
ID_IQOMO2,0,0,0
ID_A965TO,0,0,0
ID_25M75F,0,0,0
ID_A42FSG,0,0,0
ID_U2SO08,0,0,0
ID_ODV2XY,0,0,0
ID_AKRQAN,0,0,0
ID_Q1YK6Y,0,0,0
ID_OLPJGH,0,0,0
ID_YD3R4C,0,0,0
ID_P6DLXZ,0,0,0
ID_D8LC30,0,0,0
ID_QU38AE,0,0,0
ID_50MXBN,0,0,0
ID_NVF700,0,0,0
ID_KB08AE,0,0,0
ID_VIFOV0,0,0,0
ID_C885PM,0,0,0
ID_C5S1KC,0,0,0
ID_8HB7L0,0,0,0
ID_ZI10A7,0,0,0
ID_G3OLIZ,0,0,0
ID_U4U959,0,0,0
ID_5FTDZA,0,0,0
ID_YQNLF2,0,0,0
ID_YXL2U8,0,0,0
ID_P5W1PX,0,0,0
ID_6Y0BY8,0,0,0
ID_BZG6YC,0,0,0
ID_V3455M,0,0,0
ID_D3UN70,0,0,0
ID_QA2IFM,0,0,0
ID_XRYVFB,0,0,0
ID_WQUOWP,0,0,0
ID_67QQ7G,0,0,0
ID_OMF200,0,0,0
ID_P30FUJ,0,0,0
ID_E45JHZ,0,0,0
ID_LRXGYB,0,0,0
ID_KRHC4D,0,0,0
ID_8OT21L,0,0,0
ID_KRCNGM,0,0,0
ID_9LMYPE,0,0,0
ID_QNT4Z0,0,0,0
ID_TOPN91,0,0,0
ID_ZGM7VU,0,0,0
ID_7EQGKU,0,0,0
ID_HCDZHW,0,0,0
ID_ID7FTA,0,0,0
ID_GKKHM1,0,0,0
ID_YDDLGA,0,0,0
ID_7B8HHO,0,0,0
ID_69Q8QY,0,0,0
ID_8HA960,0,0,0
ID_3OIQIC,0,0,0
ID_J0HMW4,0,0,0
ID_9XS65Z,0,0,0
ID_VAD47K,0,0,0
ID_4TRXQO,0,0,0
ID_KMF4LA,0,0,0
ID_JQFVM8,0,0,0
ID_8G0QWO,0,0,0
ID_S21AGH,0,0,0
ID_QVHMFS,0,0,0
ID_MYSBAE,0,0,0
ID_U53RSM,0,0,0
ID_AKQKI1,0,0,0
ID_CCSHJ5,0,0,0
ID_DEISEJ,0,0,0
ID_DSLELR,0,0,0
ID_7C5T7K,0,0,0
ID_MZNY85,0,0,0
ID_0VUKDF,0,0,0
ID_14KDH0,0,0,0
ID_ZKS1Y8,0,0,0
ID_2PNX30,0,0,0
ID_X43EIR,0,0,0
ID_V0RQ25,0,0,0
ID_7DZLER,0,0,0
ID_3LI0VQ,0,0,0
ID_ZI89A7,0,0,0
ID_YOH896,0,0,0
ID_N24N1D,0,0,0
ID_IPH54S,0,0,0
ID_6AQPCG,0,0,0
ID_1PJV24,0,0,0
ID_T6ADXO,0,0,0
ID_WR7MUJ,0,0,0
ID_TKFR4T,0,0,0
ID_0MI82P,0,0,0
ID_RD3HCN,0,0,0
ID_R01U21,0,0,0
ID_QWPACQ,0,0,0
ID_U25YMN,0,0,0
ID_R6AFRZ,0,0,0
ID_AWV0A0,0,0,0
ID_FZ3OCA,0,0,0
ID_U666W7,0,0,0
ID_6F8J01,0,0,0
ID_5ZVJTR,0,0,0
ID_J8RMI5,0,0,0
ID_H77ZSK,0,0,0
ID_4CNPR2,0,0,0
ID_VTW2NJ,0,0,0
ID_QOKPX3,0,0,0
ID_HDV91M,0,0,0
ID_CHRVUX,0,0,0
ID_8MRJ8D,0,0,0
ID_A2X1Q1,0,0,0
ID_XAC831,0,0,0
ID_PCXZAG,0,0,0
ID_46X00Q,0,0,0
ID_627PPN,0,0,0
ID_SL0RJB,0,0,0
ID_X2KT2L,0,0,0
ID_NSIMPV,0,0,0
ID_9H6MGQ,0,0,0
ID_VIYGAN,0,0,0
ID_OI08KS,0,0,0
ID_8IJW78,0,0,0
ID_VGTXGT,0,0,0
ID_NNF9ZI,0,0,0
ID_SZ8LL1,0,0,0
ID_JEHY55,0,0,0
ID_B1E18H,0,0,0
ID_9LDUG6,0,0,0
ID_XOSQH4,0,0,0
ID_1SYPBD,0,0,0
ID_ERTEHX,0,0,0
ID_I1C81E,0,0,0
ID_39V0JU,0,0,0
ID_SFNV7F,0,0,0
ID_CZ62NW,0,0,0
ID_NMQVPO,0,0,0
ID_L8KRMA,0,0,0
ID_TCY56M,0,0,0
ID_ZFJVT5,0,0,0
ID_V8HUVE,0,0,0
ID_GDJCYX,0,0,0
ID_PRK1K9,0,0,0
ID_RE2I55,0,0,0
ID_N7CBXE,0,0,0
ID_86C0W8,0,0,0
ID_IF72B3,0,0,0
ID_S1L76H,0,0,0
ID_QXAP4P,0,0,0
ID_HDFFY4,0,0,0
ID_70EAEV,0,0,0
ID_BASNPH,0,0,0
ID_2OEAA6,0,0,0
ID_RVLQO9,0,0,0
ID_RLJEX0,0,0,0
ID_TX1W6G,0,0,0
ID_5XQYZ0,0,0,0
ID_XIKM85,0,0,0
ID_SFW7UM,0,0,0
ID_KVQNWV,0,0,0
ID_USG0X6,0,0,0
ID_L926PS,0,0,0
ID_RE56RZ,0,0,0
ID_QWQ25D,0,0,0
ID_YZP0VO,0,0,0
ID_JE62JF,0,0,0
ID_HSH1LE,0,0,0
ID_6BOUTI,0,0,0
ID_NXUUS1,0,0,0
ID_BU887A,0,0,0
ID_TPH6FD,0,0,0
ID_TP9L4S,0,0,0
ID_XC60BQ,0,0,0
ID_UZ58XT,0,0,0
ID_B85BAE,0,0,0
ID_T7J83Z,0,0,0
ID_6MCMIK,0,0,0
ID_DI7HNL,0,0,0
ID_IQHJ8V,0,0,0
ID_U0I1PZ,0,0,0
ID_RO72BK,0,0,0
ID_TAS08J,0,0,0
ID_Q9M36J,0,0,0
ID_YNP0JP,0,0,0
ID_SH6AWY,0,0,0
ID_0H1ZDD,0,0,0
ID_1V1O1O,0,0,0
ID_041YHV,0,0,0
ID_8DU0C4,0,0,0
ID_J1SIFL,0,0,0
ID_ZIKO2K,0,0,0
ID_UM7HI5,0,0,0
ID_OAZDU7,0,0,0
ID_47S53E,0,0,0
ID_IIBO9S,0,0,0
ID_CZ2QB4,0,0,0
ID_UZ5051,0,0,0
ID_A00TPF,0,0,0
ID_NT2HBP,0,0,0
ID_F33FP6,0,0,0
ID_WEGMC7,0,0,0
ID_S33UCU,0,0,0
ID_9X20YE,0,0,0
ID_8D60GI,0,0,0
ID_290FYF,0,0,0
ID_EEAWWE,0,0,0
ID_6KVJGL,0,0,0
ID_9CAJ5K,0,0,0
ID_DQNNY6,0,0,0
ID_2PX0F1,0,0,0
ID_HL5D4Q,0,0,0
ID_6HVQ9D,0,0,0
ID_6IGOPY,0,0,0
ID_MGMPQE,0,0,0
ID_O6WISE,0,0,0
ID_1ZDWPI,0,0,0
ID_DDLTCJ,0,0,0
ID_EWA5XQ,0,0,0
ID_6KX701,0,0,0
ID_ZHR76K,0,0,0
ID_R8PAIW,0,0,0
ID_E679TY,0,0,0
ID_GJRSZM,0,0,0
ID_2CZN6H,0,0,0
ID_3IPPYW,0,0,0
ID_8LZYEU,0,0,0
ID_W2H84A,0,0,0
ID_LK7OKE,0,0,0
ID_D00GOR,0,0,0
ID_SMIZNZ,0,0,0
ID_T5EWLH,0,0,0
ID_AF360H,0,0,0
ID_72O61L,0,0,0
ID_5343I2,0,0,0
ID_4E8IQQ,0,0,0
ID_98EGDT,0,0,0
ID_EIDH43,0,0,0
ID_G2LV1A,0,0,0
ID_Y43I4Q,0,0,0
ID_78IQKY,0,0,0
ID_R0HGEV,0,0,0
ID_9SALOC,0,0,0
ID_3JLB7B,0,0,0
ID_KICGUC,0,0,0
ID_KL4J3A,0,0,0
ID_NEB9CV,0,0,0
ID_H2TSNZ,0,0,0
ID_GCX36T,0,0,0
ID_4Z9KOL,0,0,0
ID_KJUFNL,0,0,0
ID_IBQCUD,0,0,0
ID_5IE7TS,0,0,0
ID_8J6VYY,0,0,0
ID_W8RDBZ,0,0,0
ID_B86OZ1,0,0,0
ID_O6GJWE,0,0,0
ID_4FOC9B,0,0,0
ID_A3AW7T,0,0,0
ID_Z7KVFS,0,0,0
ID_DTB48C,0,0,0
ID_VHDGNE,0,0,0
ID_604DY8,0,0,0
ID_D0L57Y,0,0,0
ID_FBJ30W,0,0,0
ID_SWGEAL,0,0,0
ID_V8K82U,0,0,0
ID_9HKR9R,0,0,0
ID_WWXAW1,0,0,0
ID_4XBQL0,0,0,0
ID_RCIXV8,0,0,0
ID_LGMR2D,0,0,0
ID_X6R3SR,0,0,0
ID_LEX0PT,0,0,0
ID_R9S5DG,0,0,0
ID_AEWRKN,0,0,0
ID_QPYQBO,0,0,0
ID_UDBBT9,0,0,0
ID_TAN1TO,0,0,0
ID_F7D4EB,0,0,0
ID_KXDIJ6,0,0,0
ID_L9N7LI,0,0,0
ID_TPAYA1,0,0,0
ID_CL1T1C,0,0,0
ID_HAP6T1,0,0,0
ID_ISPKXG,0,0,0
ID_Q57HIA,0,0,0
ID_4V13HO,0,0,0
ID_HVR8UZ,0,0,0
ID_XZU99T,0,0,0
ID_Q9GLT9,0,0,0
ID_U1ICKT,0,0,0
ID_34BR5L,0,0,0
ID_8Q50BY,0,0,0
ID_FW944L,0,0,0
ID_1QAL71,0,0,0
ID_A10C3D,0,0,0
ID_DOTQ11,0,0,0
ID_UND4GE,0,0,0
ID_57MKGY,0,0,0
ID_W8WWSG,0,0,0
ID_OJLZIV,0,0,0
ID_Y9R7OZ,0,0,0
ID_NK7XYS,0,0,0
ID_3IM6GO,0,0,0
ID_VQ2SRQ,0,0,0
ID_679TKS,0,0,0
ID_W9KCGW,0,0,0
ID_GK5QU2,0,0,0
ID_AY9W65,0,0,0
ID_SQ17YQ,0,0,0
ID_P1IWY3,0,0,0
ID_R5ETGX,0,0,0
ID_ISG1XE,0,0,0
ID_Y6OM7W,0,0,0
ID_1H8UWR,0,0,0
ID_3I22PB,0,0,0
ID_QM8IH5,0,0,0
ID_L125OS,0,0,0
ID_JD209X,0,0,0
ID_U1TF3X,0,0,0
ID_ML76ZW,0,0,0
ID_AQXKL5,0,0,0
ID_3ODC4H,0,0,0
ID_EOM7AL,0,0,0
ID_PRSSKG,0,0,0
ID_EP9QJO,0,0,0
ID_5UOXQW,0,0,0
ID_1EYXGX,0,0,0
ID_0ZHDJ3,0,0,0
ID_5D3B79,0,0,0
ID_0OMHAZ,0,0,0
ID_OE79GU,0,0,0
ID_BH1VVM,0,0,0
ID_BEI2QU,0,0,0
ID_GC79CR,0,0,0
ID_82UZ1Q,0,0,0
ID_67CJ15,0,0,0
ID_F7A9JO,0,0,0
ID_PW9NFY,0,0,0
ID_R8LCZH,0,0,0
ID_FC656J,0,0,0
ID_F57E7D,0,0,0
ID_M398DE,0,0,0
ID_61QFRX,0,0,0
ID_F3IY3D,0,0,0
ID_BABBER,0,0,0
ID_MF3EGM,0,0,0
ID_MUAPHX,0,0,0
ID_LFNPSV,0,0,0
ID_URS57V,0,0,0
ID_5AW5QE,0,0,0
ID_8ZW2RF,0,0,0
ID_CBXNDG,0,0,0
ID_DM3LJD,0,0,0
ID_DXVDHG,0,0,0
ID_NHDMDO,0,0,0
ID_5RM256,0,0,0
ID_JNGINQ,0,0,0
ID_0GQJAH,0,0,0
ID_MQQRDI,0,0,0
ID_ODETO6,0,0,0
ID_5U11TT,0,0,0
ID_7FC6V9,0,0,0
ID_EJKXT2,0,0,0
ID_GC40H5,0,0,0
ID_MNCJK6,0,0,0
ID_GCZU08,0,0,0
ID_YY7P4S,0,0,0
ID_6ZH62C,0,0,0
ID_WBCG0Z,0,0,0
ID_AL7A54,0,0,0
ID_A69JS8,0,0,0
ID_MVUZI4,0,0,0
ID_GFH069,0,0,0
ID_28VU7A,0,0,0
ID_0GY87H,0,0,0
ID_8B1B2U,0,0,0
ID_WV51N5,0,0,0
ID_Q4ZCJU,0,0,0
ID_QEOQT2,0,0,0
ID_D8HVYL,0,0,0
ID_PN3SFC,0,0,0
ID_8YE04J,0,0,0
ID_BSWIQY,0,0,0
ID_1LA3N2,0,0,0
ID_L9UZI1,0,0,0
ID_GHI8WR,0,0,0
ID_8ONKIT,0,0,0
ID_CNWNS5,0,0,0
ID_G8HIKF,0,0,0
ID_8IP65O,0,0,0
ID_TGVXYD,0,0,0
ID_3OJQEO,0,0,0
ID_027IU9,0,0,0
ID_ET4N9U,0,0,0
ID_WLT7FY,0,0,0
ID_U28PUH,0,0,0
ID_GQFPZV,0,0,0
ID_5U2262,0,0,0
ID_J0PMIO,0,0,0
ID_MOUSRF,0,0,0
ID_3X3YSU,0,0,0
ID_AU6JHI,0,0,0
ID_99R2HW,0,0,0
ID_CX8W0C,0,0,0
ID_56O3D8,0,0,0
ID_XI1IYS,0,0,0
ID_RYBCCV,0,0,0
ID_NWYCQ5,0,0,0
ID_LAFMMY,0,0,0
ID_DXXTG5,0,0,0
ID_L3X5NT,0,0,0
ID_G6AMJV,0,0,0
ID_H95W8X,0,0,0
ID_VP9QE6,0,0,0
ID_5COODB,0,0,0
ID_8RPJ4F,0,0,0
ID_HAMJMF,0,0,0
ID_OUQ3QA,0,0,0
ID_DNR4I2,0,0,0
ID_D6I1VH,0,0,0
ID_QTMV3P,0,0,0
ID_66RUPJ,0,0,0
ID_F2I9RX,0,0,0
ID_4O2XXZ,0,0,0
ID_5S9DQ9,0,0,0
ID_BH8851,0,0,0
ID_H197KI,0,0,0
ID_WXMKZ5,0,0,0
ID_SVWXOO,0,0,0
ID_2S77RV,0,0,0
ID_SGTQ1W,0,0,0
ID_RS0548,0,0,0
ID_WHKRLA,0,0,0
ID_2HH1QU,0,0,0
ID_EXKNRP,0,0,0
ID_8GLXUW,0,0,0
ID_8EAQ6B,0,0,0
ID_75ARX8,0,0,0
ID_QYIB2T,0,0,0
ID_19NVKJ,0,0,0
ID_5O3NUP,0,0,0
ID_QLYQOH,0,0,0
ID_Q9T4IY,0,0,0
ID_DVH2M2,0,0,0
ID_YDSZK0,0,0,0
ID_NZWB4N,0,0,0
ID_TZFSSQ,0,0,0
ID_2R73X9,0,0,0
ID_IKCKZ1,0,0,0
ID_3D6YF0,0,0,0
ID_4C79GI,0,0,0
ID_JO4AZA,0,0,0
ID_S8YEN6,0,0,0
ID_5MBGR3,0,0,0
ID_I715Q3,0,0,0
ID_1OYNKY,0,0,0
ID_S5K6WC,0,0,0
ID_XK1LVW,0,0,0
ID_ZZK9QA,0,0,0
ID_OG1GZE,0,0,0
ID_BUL7CC,0,0,0
ID_57418V,0,0,0
ID_EOVMHZ,0,0,0
ID_FXRQKF,0,0,0
ID_T90A43,0,0,0
ID_KZ82EE,0,0,0
ID_Q46YJT,0,0,0
ID_DEKJ1X,0,0,0
ID_KYNDYP,0,0,0
ID_ZPY671,0,0,0
ID_UP4RBW,0,0,0
ID_731FTL,0,0,0
ID_P841YC,0,0,0
ID_UU8EL2,0,0,0
ID_N45DU7,0,0,0
ID_DQPIFT,0,0,0
ID_7MMNRG,0,0,0
ID_I7H5HO,0,0,0
ID_LKSMXH,0,0,0
ID_3U9TSQ,0,0,0
ID_09WCFC,0,0,0
ID_IMHVES,0,0,0
ID_KXSUV4,0,0,0
ID_LOYBTX,0,0,0
ID_CEWNBP,0,0,0
ID_B3KIAK,0,0,0
ID_DWGIP8,0,0,0
ID_AO1YEL,0,0,0
ID_8HPXS7,0,0,0
ID_IAFQMU,0,0,0
ID_5K9ME0,0,0,0
ID_I647M1,0,0,0
ID_HA1J2B,0,0,0
ID_1SWO9Y,0,0,0
ID_DHVJMB,0,0,0
ID_911QAZ,0,0,0
ID_ZSMUJP,0,0,0
ID_9V0958,0,0,0
ID_9ZMJ81,0,0,0
ID_EWNFNO,0,0,0
ID_GD045Y,0,0,0
ID_N90EMR,0,0,0
ID_WYTCVF,0,0,0
ID_WMTG3Y,0,0,0
ID_7UU60I,0,0,0
ID_AX1LOF,0,0,0
ID_ISP3HA,0,0,0
ID_7IW8G0,0,0,0
ID_ZG033J,0,0,0
ID_P751ET,0,0,0
ID_JZ8F4K,0,0,0
ID_2GE9T4,0,0,0
ID_3QEHUR,0,0,0
ID_VGX29U,0,0,0
ID_NIB4DG,0,0,0
ID_JDHV2U,0,0,0
ID_E17FS1,0,0,0
ID_IC3A19,0,0,0
ID_QQLRXA,0,0,0
ID_B1ZOER,0,0,0
ID_4UKW25,0,0,0
ID_K986PA,0,0,0
ID_66Z2ZM,0,0,0
ID_92EO67,0,0,0
ID_903W6V,0,0,0
ID_WIKGMU,0,0,0
ID_3VU5SI,0,0,0
ID_7UN60T,0,0,0
ID_GYAMAC,0,0,0
ID_WT7D67,0,0,0
ID_ZEKY5S,0,0,0
ID_41FG8K,0,0,0
ID_3BY11K,0,0,0
ID_JI007A,0,0,0
ID_WURVZO,0,0,0
ID_UV1T7N,0,0,0
ID_ME0DFH,0,0,0
ID_3ASJ3R,0,0,0
ID_GMVLEF,0,0,0
ID_7R1DIB,0,0,0
ID_WTPXZ9,0,0,0
ID_FUB568,0,0,0
ID_7IXK41,0,0,0
ID_8ORPPD,0,0,0
ID_GGP6GU,0,0,0
ID_LPFFE1,0,0,0
ID_CMEWKC,0,0,0
ID_J11UJ6,0,0,0
ID_4X1UQN,0,0,0
ID_D16QWX,0,0,0
ID_UI70KB,0,0,0
ID_LG3YKC,0,0,0
ID_JURDV9,0,0,0
ID_RAK0IG,0,0,0
ID_I2ZBNR,0,0,0
ID_5I4OBM,0,0,0
ID_LU0F45,0,0,0
ID_4EB32L,0,0,0
ID_L30QZU,0,0,0
ID_XWCY29,0,0,0
ID_N2FIX0,0,0,0
ID_H6L2NI,0,0,0
ID_HV5HRA,0,0,0
ID_E5X7JX,0,0,0
ID_9A9CYP,0,0,0
ID_HCWRWK,0,0,0
ID_DPMP3I,0,0,0
ID_7B9ED6,0,0,0
ID_PIJSR5,0,0,0
ID_JKMJDU,0,0,0
ID_LMEPER,0,0,0
ID_XFGUV8,0,0,0
ID_S5UV1N,0,0,0
ID_9QQW77,0,0,0
ID_B8P9JN,0,0,0
ID_WQNCB0,0,0,0
ID_OL21P7,0,0,0
ID_19I89K,0,0,0
ID_1LUTX1,0,0,0
ID_60JADF,0,0,0
ID_6TKQY8,0,0,0
ID_FDRDX5,0,0,0
ID_RR8SAY,0,0,0
ID_DW4JFT,0,0,0
ID_AJSQGD,0,0,0
ID_W0P8TP,0,0,0
ID_BJ2VTZ,0,0,0
ID_UEQWP4,0,0,0
ID_YHVWNK,0,0,0
ID_X7CT1C,0,0,0
ID_G8HE9Y,0,0,0
ID_24GQ8A,0,0,0
ID_60JAT9,0,0,0
ID_AQ8L1I,0,0,0
ID_B8AKPE,0,0,0
ID_GL5DQN,0,0,0
ID_0UT6C0,0,0,0
ID_B94XKP,0,0,0
ID_W12Z0D,0,0,0
ID_HFLDO0,0,0,0
ID_2BTX21,0,0,0
ID_7VM7GV,0,0,0
ID_EQZWON,0,0,0
ID_HUPTHN,0,0,0
ID_KFEGOP,0,0,0
ID_2H3JHZ,0,0,0
ID_MWHNFS,0,0,0
ID_9I7G0L,0,0,0
ID_39IR3A,0,0,0
ID_R1TOLO,0,0,0
ID_E5VTOI,0,0,0
ID_J58DW5,0,0,0
ID_WB2E1G,0,0,0
ID_CB33RG,0,0,0
ID_5E9JQ7,0,0,0
ID_IIKR58,0,0,0
ID_Y0K6BS,0,0,0
ID_HZLDR2,0,0,0
ID_F5P5PQ,0,0,0
ID_0F2XPR,0,0,0
ID_1HFGL9,0,0,0
ID_MU4KRQ,0,0,0
ID_JGALTG,0,0,0
ID_NWGFRH,0,0,0
ID_UF2A8P,0,0,0
ID_VAP0ZE,0,0,0
ID_AL8O8E,0,0,0
ID_A2MDBV,0,0,0
ID_JZATAQ,0,0,0
ID_V09SIZ,0,0,0
ID_78L6YB,0,0,0
ID_B1G3Y1,0,0,0
ID_Q4Y5LU,0,0,0
ID_BZ7RZH,0,0,0
ID_WF23O5,0,0,0
ID_YVJD8B,0,0,0
ID_3DGS2Z,0,0,0
ID_E0VZI9,0,0,0
ID_ABAW0Q,0,0,0
ID_E3MX2U,0,0,0
ID_UXN0QI,0,0,0
ID_I03DRY,0,0,0
ID_C8SZGK,0,0,0
ID_BJ8X1E,0,0,0
ID_L6ZYVW,0,0,0
ID_YCVM6M,0,0,0
ID_RORQU2,0,0,0
ID_5VE74Y,0,0,0
ID_243ZDJ,0,0,0
ID_TDGBKD,0,0,0
ID_3NOCDY,0,0,0
ID_6CE41I,0,0,0
ID_EJP3RM,0,0,0
ID_2HLGP1,0,0,0
ID_K2MAN3,0,0,0
ID_011HYQ,0,0,0
ID_0N4P7A,0,0,0
ID_BUWF2L,0,0,0
ID_A72MRS,0,0,0
ID_LPAGG5,0,0,0
ID_KLG10P,0,0,0
ID_9NEH28,0,0,0
ID_U3MVUD,0,0,0
ID_AK9WNV,0,0,0
ID_GK14Z3,0,0,0
ID_ZJTGHR,0,0,0
ID_Z5PW8D,0,0,0
ID_5A5UBP,0,0,0
ID_RFYVD2,0,0,0
ID_8J1RXO,0,0,0
ID_HD9FW0,0,0,0
ID_95H9EX,0,0,0
ID_E3737N,0,0,0
ID_AOA2QI,0,0,0
ID_UUY1JY,0,0,0
ID_C4KDPA,0,0,0
ID_0SM0KI,0,0,0
ID_PJJS0G,0,0,0
ID_COKZPS,0,0,0
ID_AHT9QI,0,0,0
ID_S2FO3D,0,0,0
ID_GP1KPP,0,0,0
ID_GCIVNN,0,0,0
ID_N710GS,0,0,0
ID_1BFMDS,0,0,0
ID_9XV9HR,0,0,0
ID_LXZST1,0,0,0
ID_OCMXQI,0,0,0
ID_CEZFFT,0,0,0
ID_2QG743,0,0,0
ID_UNWE16,0,0,0
ID_OEIXBP,0,0,0
ID_EQCVQT,0,0,0
ID_GXJYXZ,0,0,0
ID_K71BZR,0,0,0
ID_BEUJ1T,0,0,0
